"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RADHEY MOHAN SINGH";"SP";" 1";"Graduate";"43";"22062609";"1752447";"Yes";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"AFZAL ANSARI";"BSP";" 3";"Post Graduate";"55";"45844836";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ANIL";"IND";"0";"12th Pass";"32";"1871000";"65000";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ASHOK (DR.ASHOK KUMAR SRIVASTAVA)";"IND";"0";"Doctorate";"54";"7950000";"2552115";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BRAJENDRA NATH URF BIJENDRA";"IND";"0";"Graduate";"66";"106698000";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DINESH";"RSMD";"0";"8th Pass";"42";"1212000";"33000";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ISHWARI PRASAD KUSHAWAHA";"CPI(ML)(L)";" 1";"Graduate";"48";"933000";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NANDLAL";"Ambedkar Samaj Party";"0";"12th Pass";"67";"164000";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PRABHUNATH";"BJP";" 1";"10th Pass";"48";"1347938";"328261";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJESH";"IND";"0";"12th Pass";"37";"21149";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SARAJU";"Lok Dal";"0";"Post Graduate";"67";"1807000";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SATISH SHANKAR JAISAWAL";"National Loktantrik Party";"0";"12th Pass";"28";"7000";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHYAM NARAYAN";"RASD";"0";"Post Graduate";"54";"1282500";"9000";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SURAJ RAM BAGI";"CPI";"0";"Graduate";"52";"1018723";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SURENDRA";"JPS";"0";"Literate";"43";"450000";"0";"No";"Ghazipur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
